# case	section	name	row (explicit) or digest (corpus)
split_polygon_3	body	U1	ab418a519d2635154c607a0b826eddf2 vertex cut_vertex 1 Ef13c350cb2fa59b0dac96d444cfba28e 0 vertex 0 start
split_polygon_3	body	U1	b9dd92365e842e6eb2f1412254159435 edge cut_edge 1 Ecaf5613549786a45a38de0ac9e25cbb0 0 segment 1 start
split_polygon_3	body	U1	da39a71cc82099cc1eeaccc302f11053 edge vertical 1 E6a6b6264bdee1af396761e7793c1f606 0 vertex 2 both
split_polygon_3	body	U1	ddba4e57ba1180cc83ebc6fd93e31f27 vertex cut_vertex 1 E305dc15a2fa0101f2b5034febd89496f 0 vertex 1 start
split_polygon_3	body	U1	e2d9157484b8dcbe41f80e8482f718a8 edge top_edge 0 P0.s1 0 segment 1 end
split_polygon_3	body	U1	e2e0892990b8dcbe41f80e86cdcf0a19 edge top_edge 0 P0.s0 0 segment 0 end
split_polygon_3	body	U1	e2ef7093a8b8dcbe41f80e8b637eecfb edge top_edge 0 P0.s2 0 segment 2 end
split_polygon_3	body	U1	f003dcfb1c5785ab5e2ccaa971e3d7d9 vertex top_vertex 0 P0.v2 0 vertex 2 end
split_polygon_3	body	U1	f00b50b0285785ab5e2ccaabbcbbc94a vertex top_vertex 0 P0.v1 0 vertex 1 end
split_polygon_3	body	U1	f012c465345785ab5e2ccaae0793babb vertex top_vertex 0 P0.v0 0 vertex 0 end
split_polygon_3	body	U1	f888d5d75fbd37551621482531f5e7d0 edge vertical 1 E305dc15a2fa0101f2b5034febd89496f 0 vertex 1 both
split_polygon_4	step	0	unchanged 2958f71aa862bed0ba8b2c50803f2850
split_polygon_4	step	0	unchanged 29606acfb462bed0ba8b2c52cb1719c1
split_polygon_4	step	0	unchanged 2967de84c062bed0ba8b2c5515ef0b32
split_polygon_4	step	0	unchanged 296f5239cc62bed0ba8b2c5760c6fca3
split_polygon_4	step	0	generated E29c3ea84e403c1866d0680fb96752d34 45f7a688488ba5d97adef862ddafe1cf cut_edge
split_polygon_4	step	0	generated E29c3ea84e403c1866d0680fb96752d34 a0d385a3b1edba89c41089623fa8dd54 cut_edge
split_polygon_4	step	0	split 29c3ea84e403c1866d0680fb96752d34 41957d5eb3a832729763bc7d0159f870,41cda1ce934743511650aadabff24cdb
split_polygon_4	step	0	generated E29cb5e39f003c1866d0680fde14d1ea5 b3cf3c55b3bde8d61595912517e0ef92 cut_edge
split_polygon_4	step	0	generated E29cb5e39f003c1866d0680fde14d1ea5 ce8341acacd75edb721d464246cbf24d cut_edge
split_polygon_4	step	0	split 29cb5e39f003c1866d0680fde14d1ea5 239253249037394b127b252354a147f6,d3d0fd56f064e4206381d60580e10441
split_polygon_4	step	0	generated E29d2d1eefc03c1866d0681002c251016 42ef439c084d65a6a9734bcc06e9a220 cut_edge
split_polygon_4	step	0	generated E29d2d1eefc03c1866d0681002c251016 cbd86860654e5f15e19129e73df2df77 cut_edge
split_polygon_4	step	0	split 29d2d1eefc03c1866d0681002c251016 6147ef8c5851f35e48d9f34f71b99ceb,acdfeda70e4df6e354fecc4352bd3694
split_polygon_4	step	0	generated E29da45a40803c1866d06810276fd0187 5a929bc4fe97f9982cabcc600f4ebecc cut_edge
split_polygon_4	step	0	generated E29da45a40803c1866d06810276fd0187 7241d6c94a74abaf402f59224f98323b cut_edge
split_polygon_4	step	0	split 29da45a40803c1866d06810276fd0187 09e9925f0961cc7a38e4e75b8fc7795f,caf5613549786a45a38de0ac9e25cbb0
split_polygon_4	step	0	unchanged 6e8f3c5ba50efaabc964e574bc8693b6
split_polygon_4	step	0	unchanged 749654a4de057d82e5c5cda30eaff6ff
split_polygon_4	step	0	split 8dbc8323f395f7f6ac35f61bf5685be9 03da5dd0a81b704b94a708d6c42ee5f9,4e6656bb1c5f38812b919ce0a3986c8a
split_polygon_4	step	0	unchanged 929eff9b9aada398e599a73b90078d8c
split_polygon_4	step	0	unchanged 92a67350a6ada398e599a73ddadf7efd
split_polygon_4	step	0	unchanged 92ade705b2ada398e599a74025b7706e
split_polygon_4	step	0	unchanged 92b55ababeada398e599a742708f61df
split_polygon_4	step	0	unchanged e2d9157484b8dcbe41f80e8482f718a8
split_polygon_4	step	0	unchanged e2e0892990b8dcbe41f80e86cdcf0a19
split_polygon_4	step	0	unchanged e2e7fcde9cb8dcbe41f80e8918a6fb8a
split_polygon_4	step	0	unchanged e2ef7093a8b8dcbe41f80e8b637eecfb
split_polygon_4	step	0	unchanged effc6946105785ab5e2ccaa7270be668
split_polygon_4	step	0	unchanged f003dcfb1c5785ab5e2ccaa971e3d7d9
split_polygon_4	step	0	unchanged f00b50b0285785ab5e2ccaabbcbbc94a
split_polygon_4	step	0	unchanged f012c465345785ab5e2ccaae0793babb
split_polygon_4	step	0	generated Ef4566574f2af5f955e58f984ecd691fc 0b23f7f526fb798b463d70fb75c89a7f cut_vertex
split_polygon_4	step	0	generated Ef4566574f2af5f955e58f984ecd691fc c722f43f1e6ac23a7359968afda1ef78 cut_vertex
split_polygon_4	step	0	split f4566574f2af5f955e58f984ecd691fc 5bce01e70fab4c7260fff52feb2e2f28,305dc15a2fa0101f2b5034febd89496f
split_polygon_4	step	0	generated Ef45dd929feaf5f955e58f98737ae836d 30bcb830365dbef75d9fcdf38886b479 cut_vertex
split_polygon_4	step	0	generated Ef45dd929feaf5f955e58f98737ae836d fc8e60dcfdb7f01d9c81028de7fcfc1e cut_vertex
split_polygon_4	step	0	split f45dd929feaf5f955e58f98737ae836d fa6d3a9fbb50c9403e6172e34d98e3a9,f13c350cb2fa59b0dac96d444cfba28e
split_polygon_4	step	0	generated Ef4654cdf0aaf5f955e58f989828674de 06eea318ac92c4f25ca1d2249c672fdf cut_vertex
split_polygon_4	step	0	generated Ef4654cdf0aaf5f955e58f989828674de 8f435afef6d410c53cd590c3873a372c cut_vertex
split_polygon_4	step	0	split f4654cdf0aaf5f955e58f989828674de cad1feec7d03aa695f163df0dfb6efaf,7627e233031db320562ed07bfb89eebc
split_polygon_4	step	0	generated Ef46cc09416af5f955e58f98bcd5e664f d7f3decabc4086e17ed5b349fc0e1bb6 cut_vertex
split_polygon_4	step	0	generated Ef46cc09416af5f955e58f98bcd5e664f ff096b8694f7d582caaf6be5a08d5765 cut_vertex
split_polygon_4	step	0	split f46cc09416af5f955e58f98bcd5e664f 23a26e2b66197e636d06788614c06335,6a6b6264bdee1af396761e7793c1f606
split_polygon_4	step	0	generated E29d2d1eefc03c1866d0681002c251016,E29da45a40803c1866d06810276fd0187,E29c3ea84e403c1866d0680fb96752d34,E29cb5e39f003c1866d0680fde14d1ea5 5a8d3ccb409459db66ab1ad4281a611b cut_face
split_polygon_4	step	0	generated E29d2d1eefc03c1866d0681002c251016,E29da45a40803c1866d06810276fd0187,E29c3ea84e403c1866d0680fb96752d34,E29cb5e39f003c1866d0680fde14d1ea5 f5401fc6c27692fdeb8b123991201852 cut_face
split_polygon_4	step	1	deleted 06eea318ac92c4f25ca1d2249c672fdf
split_polygon_4	step	1	deleted 0b23f7f526fb798b463d70fb75c89a7f
split_polygon_4	step	1	unchanged 2958f71aa862bed0ba8b2c50803f2850
split_polygon_4	step	1	unchanged 29606acfb462bed0ba8b2c52cb1719c1
split_polygon_4	step	1	unchanged 2967de84c062bed0ba8b2c5515ef0b32
split_polygon_4	step	1	unchanged 296f5239cc62bed0ba8b2c5760c6fca3
split_polygon_4	step	1	deleted 30bcb830365dbef75d9fcdf38886b479
split_polygon_4	step	1	deleted 42ef439c084d65a6a9734bcc06e9a220
split_polygon_4	step	1	deleted 45f7a688488ba5d97adef862ddafe1cf
split_polygon_4	step	1	deleted 5a8d3ccb409459db66ab1ad4281a611b
split_polygon_4	step	1	deleted 5a929bc4fe97f9982cabcc600f4ebecc
split_polygon_4	step	1	unchanged 6e8f3c5ba50efaabc964e574bc8693b6
split_polygon_4	step	1	deleted 7241d6c94a74abaf402f59224f98323b
split_polygon_4	step	1	unchanged 749654a4de057d82e5c5cda30eaff6ff
split_polygon_4	step	1	deleted 8f435afef6d410c53cd590c3873a372c
split_polygon_4	step	1	unchanged 929eff9b9aada398e599a73b90078d8c
split_polygon_4	step	1	unchanged 92a67350a6ada398e599a73ddadf7efd
split_polygon_4	step	1	unchanged 92ade705b2ada398e599a74025b7706e
split_polygon_4	step	1	unchanged 92b55ababeada398e599a742708f61df
split_polygon_4	step	1	deleted a0d385a3b1edba89c41089623fa8dd54
split_polygon_4	step	1	deleted b3cf3c55b3bde8d61595912517e0ef92
split_polygon_4	step	1	deleted c722f43f1e6ac23a7359968afda1ef78
split_polygon_4	step	1	deleted cbd86860654e5f15e19129e73df2df77
split_polygon_4	step	1	deleted ce8341acacd75edb721d464246cbf24d
split_polygon_4	step	1	deleted d7f3decabc4086e17ed5b349fc0e1bb6
split_polygon_4	step	1	unchanged e2d9157484b8dcbe41f80e8482f718a8
split_polygon_4	step	1	unchanged e2e0892990b8dcbe41f80e86cdcf0a19
split_polygon_4	step	1	unchanged e2e7fcde9cb8dcbe41f80e8918a6fb8a
split_polygon_4	step	1	unchanged e2ef7093a8b8dcbe41f80e8b637eecfb
split_polygon_4	step	1	unchanged effc6946105785ab5e2ccaa7270be668
split_polygon_4	step	1	unchanged f003dcfb1c5785ab5e2ccaa971e3d7d9
split_polygon_4	step	1	unchanged f00b50b0285785ab5e2ccaabbcbbc94a
split_polygon_4	step	1	unchanged f012c465345785ab5e2ccaae0793babb
split_polygon_4	step	1	deleted f5401fc6c27692fdeb8b123991201852
split_polygon_4	step	1	deleted fc8e60dcfdb7f01d9c81028de7fcfc1e
split_polygon_4	step	1	deleted ff096b8694f7d582caaf6be5a08d5765
split_polygon_4	step	1	merged 03da5dd0a81b704b94a708d6c42ee5f9,4e6656bb1c5f38812b919ce0a3986c8a f2864cd00a19447729fae97f6cae79f5
split_polygon_4	step	1	merged 09e9925f0961cc7a38e4e75b8fc7795f,caf5613549786a45a38de0ac9e25cbb0 08e0c0573f1978ca434a5053805e9a22
split_polygon_4	step	1	merged 239253249037394b127b252354a147f6,d3d0fd56f064e4206381d60580e10441 dbc01e56cf68503727427ee741a06b23
split_polygon_4	step	1	merged 23a26e2b66197e636d06788614c06335,6a6b6264bdee1af396761e7793c1f606 0ea6ca517a70439cb29b136c82889c73
split_polygon_4	step	1	merged 41957d5eb3a832729763bc7d0159f870,41cda1ce934743511650aadabff24cdb fafcc0d2742ec527d080d3d8708d9796
split_polygon_4	step	1	merged 5bce01e70fab4c7260fff52feb2e2f28,305dc15a2fa0101f2b5034febd89496f d4ac1c2fa533cbcbe3e36713e8447e51
split_polygon_4	step	1	merged 6147ef8c5851f35e48d9f34f71b99ceb,acdfeda70e4df6e354fecc4352bd3694 22d4e4ed319c24ffa8049fe489181c92
split_polygon_4	step	1	merged cad1feec7d03aa695f163df0dfb6efaf,7627e233031db320562ed07bfb89eebc ba52bb57256ef81335549827a74e41f5
split_polygon_4	step	1	merged fa6d3a9fbb50c9403e6172e34d98e3a9,f13c350cb2fa59b0dac96d444cfba28e cb3dd2974ba2693cbd7c31db0d897123
split_polygon_4	compose	0 1	unchanged 2958f71aa862bed0ba8b2c50803f2850
split_polygon_4	compose	0 1	unchanged 29606acfb462bed0ba8b2c52cb1719c1
split_polygon_4	compose	0 1	unchanged 2967de84c062bed0ba8b2c5515ef0b32
split_polygon_4	compose	0 1	unchanged 296f5239cc62bed0ba8b2c5760c6fca3
split_polygon_4	compose	0 1	modified 29c3ea84e403c1866d0680fb96752d34 fafcc0d2742ec527d080d3d8708d9796
split_polygon_4	compose	0 1	modified 29cb5e39f003c1866d0680fde14d1ea5 dbc01e56cf68503727427ee741a06b23
split_polygon_4	compose	0 1	modified 29d2d1eefc03c1866d0681002c251016 22d4e4ed319c24ffa8049fe489181c92
split_polygon_4	compose	0 1	modified 29da45a40803c1866d06810276fd0187 08e0c0573f1978ca434a5053805e9a22
split_polygon_4	compose	0 1	unchanged 6e8f3c5ba50efaabc964e574bc8693b6
split_polygon_4	compose	0 1	unchanged 749654a4de057d82e5c5cda30eaff6ff
split_polygon_4	compose	0 1	modified 8dbc8323f395f7f6ac35f61bf5685be9 f2864cd00a19447729fae97f6cae79f5
split_polygon_4	compose	0 1	unchanged 929eff9b9aada398e599a73b90078d8c
split_polygon_4	compose	0 1	unchanged 92a67350a6ada398e599a73ddadf7efd
split_polygon_4	compose	0 1	unchanged 92ade705b2ada398e599a74025b7706e
split_polygon_4	compose	0 1	unchanged 92b55ababeada398e599a742708f61df
split_polygon_4	compose	0 1	unchanged e2d9157484b8dcbe41f80e8482f718a8
split_polygon_4	compose	0 1	unchanged e2e0892990b8dcbe41f80e86cdcf0a19
split_polygon_4	compose	0 1	unchanged e2e7fcde9cb8dcbe41f80e8918a6fb8a
split_polygon_4	compose	0 1	unchanged e2ef7093a8b8dcbe41f80e8b637eecfb
split_polygon_4	compose	0 1	unchanged effc6946105785ab5e2ccaa7270be668
split_polygon_4	compose	0 1	unchanged f003dcfb1c5785ab5e2ccaa971e3d7d9
split_polygon_4	compose	0 1	unchanged f00b50b0285785ab5e2ccaabbcbbc94a
split_polygon_4	compose	0 1	unchanged f012c465345785ab5e2ccaae0793babb
split_polygon_4	compose	0 1	modified f4566574f2af5f955e58f984ecd691fc d4ac1c2fa533cbcbe3e36713e8447e51
split_polygon_4	compose	0 1	modified f45dd929feaf5f955e58f98737ae836d cb3dd2974ba2693cbd7c31db0d897123
split_polygon_4	compose	0 1	modified f4654cdf0aaf5f955e58f989828674de ba52bb57256ef81335549827a74e41f5
split_polygon_4	compose	0 1	modified f46cc09416af5f955e58f98bcd5e664f 0ea6ca517a70439cb29b136c82889c73
split_polygon_4	step	3	unchanged 06eea318ac92c4f25ca1d2249c672fdf
split_polygon_4	step	3	generated E305dc15a2fa0101f2b5034febd89496f cc5ce6f4a497e2adb62656d40d859018 cut_vertex
split_polygon_4	step	3	generated E305dc15a2fa0101f2b5034febd89496f ddba4e57ba1180cc83ebc6fd93e31f27 cut_vertex
split_polygon_4	step	3	split 305dc15a2fa0101f2b5034febd89496f 64e569317cbc19fa2e0efbc811184fff,f888d5d75fbd37551621482531f5e7d0
split_polygon_4	step	3	unchanged 30bcb830365dbef75d9fcdf38886b479
split_polygon_4	step	3	generated E41cda1ce934743511650aadabff24cdb 407dba1d905ad0422aedbd21ae110135 cut_edge
split_polygon_4	step	3	generated E41cda1ce934743511650aadabff24cdb fd00241c38d4f7b0bc290dd4096264b2 cut_edge
split_polygon_4	step	3	split 41cda1ce934743511650aadabff24cdb f83994baa83d42dd973feabec57e4681,5bc44bb7f5e9582c013ecbf7b6a262fe
split_polygon_4	step	3	split 4e6656bb1c5f38812b919ce0a3986c8a a7b6b92fe350dd55b9a2bdec4a757b98,969f1c815ad17413fd67b05ecd68217b
split_polygon_4	step	3	generated E6a6b6264bdee1af396761e7793c1f606 6618c8b3e9dcc9b8ae724a049a89f074 cut_vertex
split_polygon_4	step	3	generated E6a6b6264bdee1af396761e7793c1f606 b907e1440979a2fa6b073a73df671afb cut_vertex
split_polygon_4	step	3	split 6a6b6264bdee1af396761e7793c1f606 2bf2cd72660fdf2f11c03783df129f0c,da39a71cc82099cc1eeaccc302f11053
split_polygon_4	step	3	unchanged 6e8f3c5ba50efaabc964e574bc8693b6
split_polygon_4	step	3	unchanged 7241d6c94a74abaf402f59224f98323b
split_polygon_4	step	3	generated E7627e233031db320562ed07bfb89eebc 29a9eace3deb3fcf141ed15b60b398e5 cut_vertex
split_polygon_4	step	3	generated E7627e233031db320562ed07bfb89eebc 359dbef93d70f41a1234381b0203128a cut_vertex
split_polygon_4	step	3	split 7627e233031db320562ed07bfb89eebc 693f5ecbe98ca7d78f737a2280d66252,e109c2eea97a9f928ec6bf265d559dcd
split_polygon_4	step	3	unchanged a0d385a3b1edba89c41089623fa8dd54
split_polygon_4	step	3	generated Eacdfeda70e4df6e354fecc4352bd3694 598470682e7cce3b0febfe7c2b609c27 cut_edge
split_polygon_4	step	3	generated Eacdfeda70e4df6e354fecc4352bd3694 fab4eaca1e034c8783bf617c0e34a218 cut_edge
split_polygon_4	step	3	split acdfeda70e4df6e354fecc4352bd3694 73cebbbb89ff85a09e7c32434bd8edab,6874b950e46ba845487db692672a533c
split_polygon_4	step	3	unchanged b3cf3c55b3bde8d61595912517e0ef92
split_polygon_4	step	3	unchanged c722f43f1e6ac23a7359968afda1ef78
split_polygon_4	step	3	generated Ecaf5613549786a45a38de0ac9e25cbb0 5a2cf2a98e20ac63ee26aadaf8492dce cut_edge
split_polygon_4	step	3	generated Ecaf5613549786a45a38de0ac9e25cbb0 b9dd92365e842e6eb2f1412254159435 cut_edge
split_polygon_4	step	3	split caf5613549786a45a38de0ac9e25cbb0 4857f1c1e097f3bde1df8b2b8ceb7d39,24b69c020a177151f9b6a47d73d3fda2
split_polygon_4	step	3	unchanged cbd86860654e5f15e19129e73df2df77
split_polygon_4	step	3	generated Ed3d0fd56f064e4206381d60580e10441 78de25feb5f18d258674cff2138c8add cut_edge
split_polygon_4	step	3	generated Ed3d0fd56f064e4206381d60580e10441 a90c99b17fad95637d592c1766aabc02 cut_edge
split_polygon_4	step	3	split d3d0fd56f064e4206381d60580e10441 1067ed2d46e20c08a4e8428fc8393181,e34ffe5f8594aa68e10977f940ab18f6
split_polygon_4	step	3	unchanged e2d9157484b8dcbe41f80e8482f718a8
split_polygon_4	step	3	unchanged e2e0892990b8dcbe41f80e86cdcf0a19
split_polygon_4	step	3	unchanged e2e7fcde9cb8dcbe41f80e8918a6fb8a
split_polygon_4	step	3	unchanged e2ef7093a8b8dcbe41f80e8b637eecfb
split_polygon_4	step	3	unchanged effc6946105785ab5e2ccaa7270be668
split_polygon_4	step	3	unchanged f003dcfb1c5785ab5e2ccaa971e3d7d9
split_polygon_4	step	3	unchanged f00b50b0285785ab5e2ccaabbcbbc94a
split_polygon_4	step	3	unchanged f012c465345785ab5e2ccaae0793babb
split_polygon_4	step	3	generated Ef13c350cb2fa59b0dac96d444cfba28e 3bfd94a069fd246b3f0feae892fd16b9 cut_vertex
split_polygon_4	step	3	generated Ef13c350cb2fa59b0dac96d444cfba28e ab418a519d2635154c607a0b826eddf2 cut_vertex
split_polygon_4	step	3	split f13c350cb2fa59b0dac96d444cfba28e 6fd9a785505276b6b535df6ff11d87ca,6f6b1b7d647d7184fcb0065ef092c971
split_polygon_4	step	3	unchanged f5401fc6c27692fdeb8b123991201852
split_polygon_4	step	3	unchanged ff096b8694f7d582caaf6be5a08d5765
split_polygon_4	step	3	generated Eacdfeda70e4df6e354fecc4352bd3694,Ecaf5613549786a45a38de0ac9e25cbb0,E41cda1ce934743511650aadabff24cdb,Ed3d0fd56f064e4206381d60580e10441 40629dd0bdb95010339ea7a6b58dd016 cut_face
split_polygon_4	step	3	generated Eacdfeda70e4df6e354fecc4352bd3694,Ecaf5613549786a45a38de0ac9e25cbb0,E41cda1ce934743511650aadabff24cdb,Ed3d0fd56f064e4206381d60580e10441 50acdc34a59bd6e2c83b0a50c78aecbb cut_face
split_polygon_4	body	L	id b19b55483e2446c417cbeb8bb280528b
split_polygon_4	body	L	03da5dd0a81b704b94a708d6c42ee5f9 region region 0 E8dbc8323f395f7f6ac35f61bf5685be9 region
split_polygon_4	body	L	09e9925f0961cc7a38e4e75b8fc7795f face wall 0 E29da45a40803c1866d06810276fd0187 0 segment 1 both
split_polygon_4	body	L	0b23f7f526fb798b463d70fb75c89a7f vertex cut_vertex 0 Ef4566574f2af5f955e58f984ecd691fc 0 vertex 1 end
split_polygon_4	body	L	239253249037394b127b252354a147f6 face wall 0 E29cb5e39f003c1866d0680fde14d1ea5 0 segment 3 both
split_polygon_4	body	L	23a26e2b66197e636d06788614c06335 edge vertical 0 Ef46cc09416af5f955e58f98bcd5e664f 0 vertex 2 both
split_polygon_4	body	L	2958f71aa862bed0ba8b2c50803f2850 vertex bottom_vertex 0 P0.v0 0 vertex 0 start
split_polygon_4	body	L	29606acfb462bed0ba8b2c52cb1719c1 vertex bottom_vertex 0 P0.v1 0 vertex 1 start
split_polygon_4	body	L	2967de84c062bed0ba8b2c5515ef0b32 vertex bottom_vertex 0 P0.v2 0 vertex 2 start
split_polygon_4	body	L	296f5239cc62bed0ba8b2c5760c6fca3 vertex bottom_vertex 0 P0.v3 0 vertex 3 start
split_polygon_4	body	L	41957d5eb3a832729763bc7d0159f870 face wall 0 E29c3ea84e403c1866d0680fb96752d34 0 segment 2 both
split_polygon_4	body	L	42ef439c084d65a6a9734bcc06e9a220 edge cut_edge 0 E29d2d1eefc03c1866d0681002c251016 0 segment 0 end
split_polygon_4	body	L	45f7a688488ba5d97adef862ddafe1cf edge cut_edge 0 E29c3ea84e403c1866d0680fb96752d34 0 segment 2 end
split_polygon_4	body	L	5a8d3ccb409459db66ab1ad4281a611b face cut_face 0 E29d2d1eefc03c1866d0681002c251016,E29da45a40803c1866d06810276fd0187,E29c3ea84e403c1866d0680fb96752d34,E29cb5e39f003c1866d0680fde14d1ea5 cap end
split_polygon_4	body	L	5a929bc4fe97f9982cabcc600f4ebecc edge cut_edge 0 E29da45a40803c1866d06810276fd0187 0 segment 1 end
split_polygon_4	body	L	5bce01e70fab4c7260fff52feb2e2f28 edge vertical 0 Ef4566574f2af5f955e58f984ecd691fc 0 vertex 1 both
split_polygon_4	body	L	6147ef8c5851f35e48d9f34f71b99ceb face wall 0 E29d2d1eefc03c1866d0681002c251016 0 segment 0 both
split_polygon_4	body	L	749654a4de057d82e5c5cda30eaff6ff face start_cap 0 P0.b0 cap start
split_polygon_4	body	L	8f435afef6d410c53cd590c3873a372c vertex cut_vertex 0 Ef4654cdf0aaf5f955e58f989828674de 0 vertex 3 end
split_polygon_4	body	L	929eff9b9aada398e599a73b90078d8c edge bottom_edge 0 P0.s2 0 segment 2 start
split_polygon_4	body	L	92a67350a6ada398e599a73ddadf7efd edge bottom_edge 0 P0.s3 0 segment 3 start
split_polygon_4	body	L	92ade705b2ada398e599a74025b7706e edge bottom_edge 0 P0.s0 0 segment 0 start
split_polygon_4	body	L	92b55ababeada398e599a742708f61df edge bottom_edge 0 P0.s1 0 segment 1 start
split_polygon_4	body	L	cad1feec7d03aa695f163df0dfb6efaf edge vertical 0 Ef4654cdf0aaf5f955e58f989828674de 0 vertex 3 both
split_polygon_4	body	L	ce8341acacd75edb721d464246cbf24d edge cut_edge 0 E29cb5e39f003c1866d0680fde14d1ea5 0 segment 3 end
split_polygon_4	body	L	d7f3decabc4086e17ed5b349fc0e1bb6 vertex cut_vertex 0 Ef46cc09416af5f955e58f98bcd5e664f 0 vertex 2 end
split_polygon_4	body	L	fa6d3a9fbb50c9403e6172e34d98e3a9 edge vertical 0 Ef45dd929feaf5f955e58f98737ae836d 0 vertex 0 both
split_polygon_4	body	L	fc8e60dcfdb7f01d9c81028de7fcfc1e vertex cut_vertex 0 Ef45dd929feaf5f955e58f98737ae836d 0 vertex 0 end
split_polygon_4	body	U	id 01dd83f183f6b62cb1dd02c67f771688
split_polygon_4	body	U	06eea318ac92c4f25ca1d2249c672fdf vertex cut_vertex 1 Ef4654cdf0aaf5f955e58f989828674de 0 vertex 3 start
split_polygon_4	body	U	305dc15a2fa0101f2b5034febd89496f edge vertical 1 Ef4566574f2af5f955e58f984ecd691fc 0 vertex 1 both
split_polygon_4	body	U	30bcb830365dbef75d9fcdf38886b479 vertex cut_vertex 1 Ef45dd929feaf5f955e58f98737ae836d 0 vertex 0 start
split_polygon_4	body	U	41cda1ce934743511650aadabff24cdb face wall 1 E29c3ea84e403c1866d0680fb96752d34 0 segment 2 both
split_polygon_4	body	U	4e6656bb1c5f38812b919ce0a3986c8a region region 1 E8dbc8323f395f7f6ac35f61bf5685be9 region
split_polygon_4	body	U	6a6b6264bdee1af396761e7793c1f606 edge vertical 1 Ef46cc09416af5f955e58f98bcd5e664f 0 vertex 2 both
split_polygon_4	body	U	6e8f3c5ba50efaabc964e574bc8693b6 face end_cap 0 P0.b0 cap end
split_polygon_4	body	U	7241d6c94a74abaf402f59224f98323b edge cut_edge 1 E29da45a40803c1866d06810276fd0187 0 segment 1 start
split_polygon_4	body	U	7627e233031db320562ed07bfb89eebc edge vertical 1 Ef4654cdf0aaf5f955e58f989828674de 0 vertex 3 both
split_polygon_4	body	U	a0d385a3b1edba89c41089623fa8dd54 edge cut_edge 1 E29c3ea84e403c1866d0680fb96752d34 0 segment 2 start
split_polygon_4	body	U	acdfeda70e4df6e354fecc4352bd3694 face wall 1 E29d2d1eefc03c1866d0681002c251016 0 segment 0 both
split_polygon_4	body	U	b3cf3c55b3bde8d61595912517e0ef92 edge cut_edge 1 E29cb5e39f003c1866d0680fde14d1ea5 0 segment 3 start
split_polygon_4	body	U	c722f43f1e6ac23a7359968afda1ef78 vertex cut_vertex 1 Ef4566574f2af5f955e58f984ecd691fc 0 vertex 1 start
split_polygon_4	body	U	caf5613549786a45a38de0ac9e25cbb0 face wall 1 E29da45a40803c1866d06810276fd0187 0 segment 1 both
split_polygon_4	body	U	cbd86860654e5f15e19129e73df2df77 edge cut_edge 1 E29d2d1eefc03c1866d0681002c251016 0 segment 0 start
split_polygon_4	body	U	d3d0fd56f064e4206381d60580e10441 face wall 1 E29cb5e39f003c1866d0680fde14d1ea5 0 segment 3 both
split_polygon_4	body	U	e2d9157484b8dcbe41f80e8482f718a8 edge top_edge 0 P0.s1 0 segment 1 end
split_polygon_4	body	U	e2e0892990b8dcbe41f80e86cdcf0a19 edge top_edge 0 P0.s0 0 segment 0 end
split_polygon_4	body	U	e2e7fcde9cb8dcbe41f80e8918a6fb8a edge top_edge 0 P0.s3 0 segment 3 end
split_polygon_4	body	U	e2ef7093a8b8dcbe41f80e8b637eecfb edge top_edge 0 P0.s2 0 segment 2 end
split_polygon_4	body	U	effc6946105785ab5e2ccaa7270be668 vertex top_vertex 0 P0.v3 0 vertex 3 end
split_polygon_4	body	U	f003dcfb1c5785ab5e2ccaa971e3d7d9 vertex top_vertex 0 P0.v2 0 vertex 2 end
split_polygon_4	body	U	f00b50b0285785ab5e2ccaabbcbbc94a vertex top_vertex 0 P0.v1 0 vertex 1 end
split_polygon_4	body	U	f012c465345785ab5e2ccaae0793babb vertex top_vertex 0 P0.v0 0 vertex 0 end
split_polygon_4	body	U	f13c350cb2fa59b0dac96d444cfba28e edge vertical 1 Ef45dd929feaf5f955e58f98737ae836d 0 vertex 0 both
