# case	section	name	row (explicit) or digest
attributes_split_polygon_3	digest	1374	e7422f271ced870541a72f5384c3b4a1
attributes_split_polygon_4	step	0	outcome 29 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_split_polygon_4	step	0	outcome 29 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_split_polygon_4	step	0	outcome 29 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d kept
attributes_split_polygon_4	step	0	outcome 29 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f kept
attributes_split_polygon_4	step	0	outcome 30 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 kept
attributes_split_polygon_4	step	0	outcome 30 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 kept
attributes_split_polygon_4	step	0	outcome 30 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 kept
attributes_split_polygon_4	step	0	outcome 30 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 kept
attributes_split_polygon_4	step	0	outcome 30 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb kept
attributes_split_polygon_4	step	0	outcome 30 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 kept
attributes_split_polygon_4	step	0	outcome 30 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a kept
attributes_split_polygon_4	step	0	outcome 31 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_split_polygon_4	step	0	outcome 31 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
attributes_split_polygon_4	step	0	outcome 31 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 kept
attributes_split_polygon_4	step	0	outcome 31 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_split_polygon_4	step	0	outcome 31 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_split_polygon_4	step	0	outcome 31 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc kept
attributes_split_polygon_4	step	0	outcome 31 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de kept
attributes_split_polygon_4	step	0	outcome 32 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 kept
attributes_split_polygon_4	step	0	outcome 32 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 kept
attributes_split_polygon_4	step	0	outcome 32 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_split_polygon_4	step	0	outcome 32 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 kept
attributes_split_polygon_4	step	0	outcome 32 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a kept
attributes_split_polygon_4	step	0	outcome 32 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 kept
attributes_split_polygon_4	step	0	outcome 32 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb kept
attributes_split_polygon_4	step	0	outcome 33 2958f71aa862bed0ba8b2c50803f2850 - dropped
attributes_split_polygon_4	step	0	outcome 33 2967de84c062bed0ba8b2c5515ef0b32 - dropped
attributes_split_polygon_4	step	0	outcome 33 92a67350a6ada398e599a73ddadf7efd - dropped
attributes_split_polygon_4	step	0	outcome 33 92b55ababeada398e599a742708f61df - dropped
attributes_split_polygon_4	step	0	outcome 33 f45dd929feaf5f955e58f98737ae836d - dropped
attributes_split_polygon_4	step	0	outcome 33 f46cc09416af5f955e58f98bcd5e664f - dropped
attributes_split_polygon_4	step	0	outcome 34 29cb5e39f003c1866d0680fde14d1ea5 - dropped
attributes_split_polygon_4	step	0	outcome 34 29da45a40803c1866d06810276fd0187 - dropped
attributes_split_polygon_4	step	0	outcome 34 8dbc8323f395f7f6ac35f61bf5685be9 - dropped
attributes_split_polygon_4	step	0	outcome 34 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_split_polygon_4	step	0	outcome 34 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_split_polygon_4	step	0	outcome 34 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_split_polygon_4	step	0	outcome 34 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_split_polygon_4	step	0	outcome 35 29606acfb462bed0ba8b2c52cb1719c1 - dropped
attributes_split_polygon_4	step	0	outcome 35 296f5239cc62bed0ba8b2c5760c6fca3 - dropped
attributes_split_polygon_4	step	0	outcome 35 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_split_polygon_4	step	0	outcome 35 929eff9b9aada398e599a73b90078d8c - dropped
attributes_split_polygon_4	step	0	outcome 35 92ade705b2ada398e599a74025b7706e - dropped
attributes_split_polygon_4	step	0	outcome 35 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_split_polygon_4	step	0	outcome 35 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_split_polygon_4	step	0	outcome 36 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_split_polygon_4	step	0	outcome 36 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_split_polygon_4	step	0	outcome 36 749654a4de057d82e5c5cda30eaff6ff - dropped
attributes_split_polygon_4	step	0	outcome 36 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_split_polygon_4	step	0	outcome 36 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_split_polygon_4	step	0	outcome 36 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_split_polygon_4	step	0	outcome 36 f012c465345785ab5e2ccaae0793babb - dropped
attributes_split_polygon_4	step	0	outcome 37 2958f71aa862bed0ba8b2c50803f2850 - dropped
attributes_split_polygon_4	step	0	outcome 37 2967de84c062bed0ba8b2c5515ef0b32 - dropped
attributes_split_polygon_4	step	0	outcome 37 92a67350a6ada398e599a73ddadf7efd - dropped
attributes_split_polygon_4	step	0	outcome 37 92b55ababeada398e599a742708f61df - dropped
attributes_split_polygon_4	step	0	outcome 37 f45dd929feaf5f955e58f98737ae836d - dropped
attributes_split_polygon_4	step	0	outcome 37 f46cc09416af5f955e58f98bcd5e664f - dropped
attributes_split_polygon_4	step	0	outcome 38 29cb5e39f003c1866d0680fde14d1ea5 - dropped
attributes_split_polygon_4	step	0	outcome 38 29da45a40803c1866d06810276fd0187 - dropped
attributes_split_polygon_4	step	0	outcome 38 8dbc8323f395f7f6ac35f61bf5685be9 - dropped
attributes_split_polygon_4	step	0	outcome 38 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_split_polygon_4	step	0	outcome 38 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_split_polygon_4	step	0	outcome 38 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_split_polygon_4	step	0	outcome 38 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_split_polygon_4	step	0	outcome 39 29606acfb462bed0ba8b2c52cb1719c1 - dropped
attributes_split_polygon_4	step	0	outcome 39 296f5239cc62bed0ba8b2c5760c6fca3 - dropped
attributes_split_polygon_4	step	0	outcome 39 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_split_polygon_4	step	0	outcome 39 929eff9b9aada398e599a73b90078d8c - dropped
attributes_split_polygon_4	step	0	outcome 39 92ade705b2ada398e599a74025b7706e - dropped
attributes_split_polygon_4	step	0	outcome 39 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_split_polygon_4	step	0	outcome 39 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_split_polygon_4	step	0	outcome 40 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_split_polygon_4	step	0	outcome 40 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_split_polygon_4	step	0	outcome 40 749654a4de057d82e5c5cda30eaff6ff - dropped
attributes_split_polygon_4	step	0	outcome 40 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_split_polygon_4	step	0	outcome 40 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_split_polygon_4	step	0	outcome 40 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_split_polygon_4	step	0	outcome 40 f012c465345785ab5e2ccaae0793babb - dropped
attributes_split_polygon_4	step	0	outcome 41 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 recomputed
attributes_split_polygon_4	step	0	outcome 41 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 recomputed
attributes_split_polygon_4	step	0	outcome 41 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd recomputed
attributes_split_polygon_4	step	0	outcome 41 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df recomputed
attributes_split_polygon_4	step	0	outcome 41 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d recomputed
attributes_split_polygon_4	step	0	outcome 41 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f recomputed
attributes_split_polygon_4	step	0	outcome 42 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 recomputed
attributes_split_polygon_4	step	0	outcome 42 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 recomputed
attributes_split_polygon_4	step	0	outcome 42 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 recomputed
attributes_split_polygon_4	step	0	outcome 42 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 recomputed
attributes_split_polygon_4	step	0	outcome 42 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb recomputed
attributes_split_polygon_4	step	0	outcome 42 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 recomputed
attributes_split_polygon_4	step	0	outcome 42 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a recomputed
attributes_split_polygon_4	step	0	outcome 43 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 recomputed
attributes_split_polygon_4	step	0	outcome 43 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 recomputed
attributes_split_polygon_4	step	0	outcome 43 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 recomputed
attributes_split_polygon_4	step	0	outcome 43 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c recomputed
attributes_split_polygon_4	step	0	outcome 43 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e recomputed
attributes_split_polygon_4	step	0	outcome 43 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc recomputed
attributes_split_polygon_4	step	0	outcome 43 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de recomputed
attributes_split_polygon_4	step	0	outcome 44 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 recomputed
attributes_split_polygon_4	step	0	outcome 44 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 recomputed
attributes_split_polygon_4	step	0	outcome 44 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff recomputed
attributes_split_polygon_4	step	0	outcome 44 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 recomputed
attributes_split_polygon_4	step	0	outcome 44 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a recomputed
attributes_split_polygon_4	step	0	outcome 44 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 recomputed
attributes_split_polygon_4	step	0	outcome 44 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb recomputed
attributes_split_polygon_4	step	0	outcome 45 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 recomputed
attributes_split_polygon_4	step	0	outcome 45 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 recomputed
attributes_split_polygon_4	step	0	outcome 45 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd recomputed
attributes_split_polygon_4	step	0	outcome 45 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df recomputed
attributes_split_polygon_4	step	0	outcome 45 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d recomputed
attributes_split_polygon_4	step	0	outcome 45 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f recomputed
attributes_split_polygon_4	step	0	outcome 46 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 recomputed
attributes_split_polygon_4	step	0	outcome 46 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 recomputed
attributes_split_polygon_4	step	0	outcome 46 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 recomputed
attributes_split_polygon_4	step	0	outcome 46 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 recomputed
attributes_split_polygon_4	step	0	outcome 46 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb recomputed
attributes_split_polygon_4	step	0	outcome 46 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 recomputed
attributes_split_polygon_4	step	0	outcome 46 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a recomputed
attributes_split_polygon_4	step	0	outcome 47 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 recomputed
attributes_split_polygon_4	step	0	outcome 47 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 recomputed
attributes_split_polygon_4	step	0	outcome 47 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 recomputed
attributes_split_polygon_4	step	0	outcome 47 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c recomputed
attributes_split_polygon_4	step	0	outcome 47 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e recomputed
attributes_split_polygon_4	step	0	outcome 47 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc recomputed
attributes_split_polygon_4	step	0	outcome 47 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de recomputed
attributes_split_polygon_4	step	0	outcome 48 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 recomputed
attributes_split_polygon_4	step	0	outcome 48 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 recomputed
attributes_split_polygon_4	step	0	outcome 48 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff recomputed
attributes_split_polygon_4	step	0	outcome 48 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 recomputed
attributes_split_polygon_4	step	0	outcome 48 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a recomputed
attributes_split_polygon_4	step	0	outcome 48 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 recomputed
attributes_split_polygon_4	step	0	outcome 48 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb recomputed
attributes_split_polygon_4	step	1	unchanged 2958f71aa862bed0ba8b2c50803f2850
attributes_split_polygon_4	step	1	unchanged 29606acfb462bed0ba8b2c52cb1719c1
attributes_split_polygon_4	step	1	unchanged 2967de84c062bed0ba8b2c5515ef0b32
attributes_split_polygon_4	step	1	unchanged 296f5239cc62bed0ba8b2c5760c6fca3
attributes_split_polygon_4	step	1	generated E29c3ea84e403c1866d0680fb96752d34 45f7a688488ba5d97adef862ddafe1cf cut_edge
attributes_split_polygon_4	step	1	generated E29c3ea84e403c1866d0680fb96752d34 a0d385a3b1edba89c41089623fa8dd54 cut_edge
attributes_split_polygon_4	step	1	split 29c3ea84e403c1866d0680fb96752d34 41957d5eb3a832729763bc7d0159f870,41cda1ce934743511650aadabff24cdb
attributes_split_polygon_4	step	1	generated E29cb5e39f003c1866d0680fde14d1ea5 b3cf3c55b3bde8d61595912517e0ef92 cut_edge
attributes_split_polygon_4	step	1	generated E29cb5e39f003c1866d0680fde14d1ea5 ce8341acacd75edb721d464246cbf24d cut_edge
attributes_split_polygon_4	step	1	split 29cb5e39f003c1866d0680fde14d1ea5 239253249037394b127b252354a147f6,d3d0fd56f064e4206381d60580e10441
attributes_split_polygon_4	step	1	generated E29d2d1eefc03c1866d0681002c251016 42ef439c084d65a6a9734bcc06e9a220 cut_edge
attributes_split_polygon_4	step	1	generated E29d2d1eefc03c1866d0681002c251016 cbd86860654e5f15e19129e73df2df77 cut_edge
attributes_split_polygon_4	step	1	split 29d2d1eefc03c1866d0681002c251016 6147ef8c5851f35e48d9f34f71b99ceb,acdfeda70e4df6e354fecc4352bd3694
attributes_split_polygon_4	step	1	generated E29da45a40803c1866d06810276fd0187 5a929bc4fe97f9982cabcc600f4ebecc cut_edge
attributes_split_polygon_4	step	1	generated E29da45a40803c1866d06810276fd0187 7241d6c94a74abaf402f59224f98323b cut_edge
attributes_split_polygon_4	step	1	split 29da45a40803c1866d06810276fd0187 09e9925f0961cc7a38e4e75b8fc7795f,caf5613549786a45a38de0ac9e25cbb0
attributes_split_polygon_4	step	1	unchanged 6e8f3c5ba50efaabc964e574bc8693b6
attributes_split_polygon_4	step	1	unchanged 749654a4de057d82e5c5cda30eaff6ff
attributes_split_polygon_4	step	1	split 8dbc8323f395f7f6ac35f61bf5685be9 03da5dd0a81b704b94a708d6c42ee5f9,4e6656bb1c5f38812b919ce0a3986c8a
attributes_split_polygon_4	step	1	unchanged 929eff9b9aada398e599a73b90078d8c
attributes_split_polygon_4	step	1	unchanged 92a67350a6ada398e599a73ddadf7efd
attributes_split_polygon_4	step	1	unchanged 92ade705b2ada398e599a74025b7706e
attributes_split_polygon_4	step	1	unchanged 92b55ababeada398e599a742708f61df
attributes_split_polygon_4	step	1	unchanged e2d9157484b8dcbe41f80e8482f718a8
attributes_split_polygon_4	step	1	unchanged e2e0892990b8dcbe41f80e86cdcf0a19
attributes_split_polygon_4	step	1	unchanged e2e7fcde9cb8dcbe41f80e8918a6fb8a
attributes_split_polygon_4	step	1	unchanged e2ef7093a8b8dcbe41f80e8b637eecfb
attributes_split_polygon_4	step	1	unchanged effc6946105785ab5e2ccaa7270be668
attributes_split_polygon_4	step	1	unchanged f003dcfb1c5785ab5e2ccaa971e3d7d9
attributes_split_polygon_4	step	1	unchanged f00b50b0285785ab5e2ccaabbcbbc94a
attributes_split_polygon_4	step	1	unchanged f012c465345785ab5e2ccaae0793babb
attributes_split_polygon_4	step	1	generated Ef4566574f2af5f955e58f984ecd691fc 0b23f7f526fb798b463d70fb75c89a7f cut_vertex
attributes_split_polygon_4	step	1	generated Ef4566574f2af5f955e58f984ecd691fc c722f43f1e6ac23a7359968afda1ef78 cut_vertex
attributes_split_polygon_4	step	1	split f4566574f2af5f955e58f984ecd691fc 5bce01e70fab4c7260fff52feb2e2f28,305dc15a2fa0101f2b5034febd89496f
attributes_split_polygon_4	step	1	generated Ef45dd929feaf5f955e58f98737ae836d 30bcb830365dbef75d9fcdf38886b479 cut_vertex
attributes_split_polygon_4	step	1	generated Ef45dd929feaf5f955e58f98737ae836d fc8e60dcfdb7f01d9c81028de7fcfc1e cut_vertex
attributes_split_polygon_4	step	1	split f45dd929feaf5f955e58f98737ae836d fa6d3a9fbb50c9403e6172e34d98e3a9,f13c350cb2fa59b0dac96d444cfba28e
attributes_split_polygon_4	step	1	generated Ef4654cdf0aaf5f955e58f989828674de 06eea318ac92c4f25ca1d2249c672fdf cut_vertex
attributes_split_polygon_4	step	1	generated Ef4654cdf0aaf5f955e58f989828674de 8f435afef6d410c53cd590c3873a372c cut_vertex
attributes_split_polygon_4	step	1	split f4654cdf0aaf5f955e58f989828674de cad1feec7d03aa695f163df0dfb6efaf,7627e233031db320562ed07bfb89eebc
attributes_split_polygon_4	step	1	generated Ef46cc09416af5f955e58f98bcd5e664f d7f3decabc4086e17ed5b349fc0e1bb6 cut_vertex
attributes_split_polygon_4	step	1	generated Ef46cc09416af5f955e58f98bcd5e664f ff096b8694f7d582caaf6be5a08d5765 cut_vertex
attributes_split_polygon_4	step	1	split f46cc09416af5f955e58f98bcd5e664f 23a26e2b66197e636d06788614c06335,6a6b6264bdee1af396761e7793c1f606
attributes_split_polygon_4	step	1	generated E29d2d1eefc03c1866d0681002c251016,E29da45a40803c1866d06810276fd0187,E29c3ea84e403c1866d0680fb96752d34,E29cb5e39f003c1866d0680fde14d1ea5 5a8d3ccb409459db66ab1ad4281a611b cut_face
attributes_split_polygon_4	step	1	generated E29d2d1eefc03c1866d0681002c251016,E29da45a40803c1866d06810276fd0187,E29c3ea84e403c1866d0680fb96752d34,E29cb5e39f003c1866d0680fde14d1ea5 f5401fc6c27692fdeb8b123991201852 cut_face
attributes_split_polygon_4	step	1	outcome 1 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 kept
attributes_split_polygon_4	step	1	outcome 1 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 kept
attributes_split_polygon_4	step	1	outcome 1 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_split_polygon_4	step	1	outcome 1 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_split_polygon_4	step	1	outcome 1 f45dd929feaf5f955e58f98737ae836d fa6d3a9fbb50c9403e6172e34d98e3a9,f13c350cb2fa59b0dac96d444cfba28e copied
attributes_split_polygon_4	step	1	outcome 1 f46cc09416af5f955e58f98bcd5e664f 23a26e2b66197e636d06788614c06335,6a6b6264bdee1af396761e7793c1f606 copied
attributes_split_polygon_4	step	1	outcome 2 29cb5e39f003c1866d0680fde14d1ea5 239253249037394b127b252354a147f6,d3d0fd56f064e4206381d60580e10441 copied
attributes_split_polygon_4	step	1	outcome 2 29da45a40803c1866d06810276fd0187 09e9925f0961cc7a38e4e75b8fc7795f,caf5613549786a45a38de0ac9e25cbb0 copied
attributes_split_polygon_4	step	1	outcome 2 8dbc8323f395f7f6ac35f61bf5685be9 03da5dd0a81b704b94a708d6c42ee5f9,4e6656bb1c5f38812b919ce0a3986c8a copied
attributes_split_polygon_4	step	1	outcome 2 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 kept
attributes_split_polygon_4	step	1	outcome 2 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb kept
attributes_split_polygon_4	step	1	outcome 2 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 kept
attributes_split_polygon_4	step	1	outcome 2 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a kept
attributes_split_polygon_4	step	1	outcome 3 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_split_polygon_4	step	1	outcome 3 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
